"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"6370","chr2",16160601,16175000,14400,"*","Intron (ENSMUST00000146205.2/102635496, intron 35 of 38)",2,16356304,16755839,399536,1,"67448","ENSMUST00000028081.12",-181304
"6371","chr2",16238001,16250800,12800,"*","Intron (ENSMUST00000146205.2/102635496, intron 37 of 38)",2,16356304,16755839,399536,1,"67448","ENSMUST00000028081.12",-105504
"6372","chr2",17978401,17978600,200,"*","Distal Intergenic",2,17996417,17996958,542,2,"68231","ENSMUST00000105001.3",18358
"6373","chr2",18029801,18030000,200,"*","Promoter",2,18027974,18028871,898,2,"77940","ENSMUST00000151857.1",-930
"6374","chr2",18043001,18063400,20400,"*","Promoter",2,18057846,18057903,58,1,"102466840","ENSMUST00000183376.1",0
"6375","chr2",18674201,18678800,4600,"*","Promoter",2,18677018,18686629,9612,1,"12151","ENSMUST00000028071.12",0
"6376","chr2",18709201,18725800,16600,"*","Exon (ENSMUST00000095132.9/381350, exon 3 of 11)",2,18699084,18732034,32951,1,"381350","ENSMUST00000173763.1",10117
"6377","chr2",18764401,18768400,4000,"*","Distal Intergenic",2,18742715,18760862,18148,2,"100041479","ENSMUST00000174811.1",-3539
"6378","chr2",18820801,18822800,2000,"*","Distal Intergenic",2,18799245,18801818,2574,2,"66774","ENSMUST00000181515.1",-18983
"6379","chr2",19644801,19648600,3800,"*","Distal Intergenic",2,19657752,19660583,2832,1,"71198","ENSMUST00000052168.5",-9152
"6380","chr2",19659601,19668400,8800,"*","3' UTR",2,19657752,19660583,2832,1,"71198","ENSMUST00000052168.5",1849
"6381","chr2",19682201,19688600,6400,"*","Exon (ENSMUST00000135767.1/ENSMUST00000135767.1, exon 1 of 2)",2,19657752,19660583,2832,1,"71198","ENSMUST00000052168.5",24449
"6382","chr2",20445401,20445600,200,"*","Intron (ENSMUST00000114610.7/208618, intron 3 of 7)",2,20510047,20709603,199557,1,"208618","ENSMUST00000238889.1",-64447
"6383","chr2",21111001,21112400,1400,"*","Intron (ENSMUST00000128743.1/ENSMUST00000128743.1, intron 1 of 1)",2,21194105,21205239,11135,2,"71233","ENSMUST00000147793.1",92839
"6384","chr2",21236201,21236400,200,"*","Distal Intergenic",2,21205787,21214308,8522,1,"208967","ENSMUST00000102951.1",30414
"6385","chr2",22991601,23019400,27800,"*","Exon (ENSMUST00000126112.7/11308, exon 2 of 10)",2,22940364,23040104,99741,2,"11308","ENSMUST00000153931.7",20704
"6386","chr2",23033801,23041200,7400,"*","Promoter",2,22940073,23040195,100123,2,"11308","ENSMUST00000126112.7",0
"6387","chr2",23067001,23067400,400,"*","Promoter",2,23068167,23115418,47252,1,"74159","ENSMUST00000227663.1",-767
"6388","chr2",24312401,24323000,10600,"*","Exon (ENSMUST00000149429.1/ENSMUST00000149429.1, exon 1 of 2)",2,24336853,24351494,14642,1,"16181","ENSMUST00000114487.8",-13853
"6389","chr2",24440401,24466400,26000,"*","Promoter",2,24442998,24445900,2903,2,"18510","ENSMUST00000133746.1",0
"6390","chr2",24476801,24479000,2200,"*","Intron (ENSMUST00000135829.7/ENSMUST00000135829.7, intron 3 of 5)",2,24420560,24475599,55040,2,"18510","ENSMUST00000028355.10",-1202
"6391","chr2",24502801,24503000,200,"*","Distal Intergenic",2,24420560,24475599,55040,2,"18510","ENSMUST00000028355.10",-27202
"6392","chr2",24561001,24566400,5400,"*","Exon (ENSMUST00000155475.1/ENSMUST00000155475.1, exon 2 of 4)",2,24606379,24607534,1156,2,"12287","ENSMUST00000131861.1",41134
"6393","chr2",25111601,25113000,1400,"*","Distal Intergenic",2,25085667,25095149,9483,2,"241275","ENSMUST00000044018.7",-16452
"6394","chr2",25193801,25196400,2600,"*","Promoter",2,25195057,25196759,1703,2,"227612","ENSMUST00000142857.1",359
"6395","chr2",25225601,25226800,1200,"*","Promoter",2,25222160,25224702,2543,2,"227613","ENSMUST00000043584.4",-899
"6396","chr2",25264001,25266600,2600,"*","Promoter",2,25264241,25269556,5316,1,"97031","ENSMUST00000137361.1",0
"6397","chr2",25364201,25371600,7400,"*","Promoter",2,25359889,25365682,5794,2,"227620","ENSMUST00000102925.3",0
"6398","chr2",25465001,25468200,3200,"*","Promoter",2,25466712,25469157,2446,2,"19215","ENSMUST00000137417.1",957
"6399","chr2",25497601,25504000,6400,"*","Promoter",2,25500750,25505471,4722,1,"30839","ENSMUST00000015239.9",0
"6400","chr2",25529001,25550800,21800,"*","Promoter",2,25517982,25546940,28959,2,"22030","ENSMUST00000028311.12",0
"6401","chr2",25561201,25562200,1000,"*","Promoter",2,25560585,25562082,1498,1,"59022","ENSMUST00000142288.1",616
"6402","chr2",25575401,25579400,4000,"*","Promoter",2,25573430,25575224,1795,2,"75454","ENSMUST00000039156.6",-177
"6403","chr2",25659401,25662000,2600,"*","Promoter",2,25660922,25661641,720,1,"13863","ENSMUST00000143401.1",0
"6404","chr2",26022201,26022400,200,"*","Promoter",2,25998543,26021747,23205,2,"98766","ENSMUST00000036509.13",-454
"6405","chr2",26067001,26070800,3800,"*","Intron (ENSMUST00000114159.8/67991, intron 2 of 5)",2,26061064,26062490,1427,2,"67991","ENSMUST00000126921.1",-4511
"6406","chr2",26090001,26094400,4400,"*","Promoter",2,26055535,26092177,36643,2,"67991","ENSMUST00000114159.8",0
"6407","chr2",26120001,26149200,29200,"*","Promoter",2,26136814,26140521,3708,2,"109299","ENSMUST00000133808.1",0
"6408","chr2",26307801,26313800,6000,"*","Distal Intergenic",2,26315515,26348237,32723,1,"67839","ENSMUST00000066936.8",-1715
"6409","chr2",26409601,26410400,800,"*","Promoter",2,26397297,26409203,11907,2,"64436","ENSMUST00000146061.7",-398
"6410","chr2",26507001,26509400,2400,"*","Intron (ENSMUST00000132820.1/18128, intron 2 of 3)",2,26498155,26503824,5670,2,"18128","ENSMUST00000131393.1",-3177
"6411","chr2",26533601,26534800,1200,"*","Distal Intergenic",2,26471276,26516663,45388,2,"18128","ENSMUST00000132820.1",-16938
"6412","chr2",26597601,26597800,200,"*","Intron (ENSMUST00000174066.2/56279, intron 3 of 6)",2,26592023,26592681,659,1,"353156","ENSMUST00000174465.1",5578
"6413","chr2",26641001,26642200,1200,"*","Exon (ENSMUST00000131841.7/ENSMUST00000131841.7, exon 1 of 3)",2,26639190,26639321,132,2,"100306954","ENSMUST00000104004.3",-1680
"6414","chr2",27315801,27332800,17000,"*","Exon (ENSMUST00000156020.1/ENSMUST00000156020.1, exon 1 of 2)",2,27302025,27344480,42456,2,"22325","ENSMUST00000132642.1",11680
"6415","chr2",27414801,27416000,1200,"*","Intron (ENSMUST00000185188.7/22325, intron 1 of 29)",2,27262104,27426912,164809,2,"22325","ENSMUST00000185188.7",10912
"6416","chr2",27503401,27506800,3400,"*","Promoter",2,27449269,27507662,58394,2,"67382","ENSMUST00000154316.7",862
"6417","chr2",27540601,27541400,800,"*","Intron (ENSMUST00000142511.1/ENSMUST00000142511.1, intron 1 of 1)",2,27527772,27533355,5584,1,"140858","ENSMUST00000125088.1",12829
"6418","chr2",27670801,27680800,10000,"*","Promoter",2,27676440,27741898,65459,1,"20181","ENSMUST00000129514.7",0
"6419","chr2",27699001,27699200,200,"*","Intron (ENSMUST00000129514.7/20181, intron 1 of 3)",2,27709292,27760183,50892,1,"20181","ENSMUST00000100251.8",-10092
"6420","chr2",27733801,27744400,10600,"*","Promoter",2,27740201,27748671,8471,1,"20181","ENSMUST00000148756.1",0
"6421","chr2",27757401,27760400,3000,"*","3' UTR",2,27740201,27748671,8471,1,"20181","ENSMUST00000148756.1",17200
"6422","chr2",27772401,27875800,103400,"*","Distal Intergenic",2,27886425,28039514,153090,1,"12831","ENSMUST00000028280.13",-10625
"6423","chr2",27891401,27904400,13000,"*","Intron (ENSMUST00000028280.13/12831, intron 1 of 65)",2,27886425,28039514,153090,1,"12831","ENSMUST00000028280.13",4976
"6424","chr2",27915201,27917000,1800,"*","Intron (ENSMUST00000028280.13/12831, intron 1 of 65)",2,27886425,28039514,153090,1,"12831","ENSMUST00000028280.13",28776
"6425","chr2",27937801,27938000,200,"*","Intron (ENSMUST00000028280.13/12831, intron 4 of 65)",2,27886425,28039514,153090,1,"12831","ENSMUST00000028280.13",51376
"6426","chr2",28007001,28007600,600,"*","Intron (ENSMUST00000028280.13/12831, intron 42 of 65)",2,28017441,28037015,19575,1,"12831","ENSMUST00000145423.1",-9841
"6427","chr2",28242801,28246600,3800,"*","Distal Intergenic",2,28205659,28230736,25078,1,"56177","ENSMUST00000028177.10",37142
"6428","chr2",28522401,28541600,19200,"*","Promoter",2,28527850,28552267,24418,1,"19730","ENSMUST00000238699.1",0
"6429","chr2",28587401,28598400,11000,"*","Exon (ENSMUST00000158430.1/ENSMUST00000158430.1, exon 1 of 1)",2,28566311,28583279,16969,2,"70239","ENSMUST00000028157.8",-4122
"6430","chr2",29099601,29101800,2200,"*","Distal Intergenic",2,29083409,29084692,1284,1,"22130","ENSMUST00000130506.1",16192
"6431","chr2",29421801,29422000,200,"*","Intron (ENSMUST00000028139.10/68975, intron 3 of 7)",2,29391344,29522851,131508,1,"68975","ENSMUST00000123522.7",30457
"6432","chr2",29621401,29636000,14600,"*","Intron (ENSMUST00000095087.10/107746, intron 1 of 25)",2,29619910,29738327,118418,1,"107746","ENSMUST00000147755.9",1491
"6433","chr2",29690801,29717800,27000,"*","Promoter",2,29702482,29740363,37882,1,"107746","ENSMUST00000147488.1",0
"6434","chr2",29728201,29728800,600,"*","Intron (ENSMUST00000095087.10/107746, intron 16 of 25)",2,29730593,29735848,5256,1,"107746","ENSMUST00000137719.1",-1793
"6435","chr2",29880401,29889600,9200,"*","Promoter",2,29889221,29901107,11887,1,"18286","ENSMUST00000123335.7",0
"6436","chr2",29942201,29951000,8800,"*","Promoter",2,29942362,29943787,1426,1,"74412","ENSMUST00000123608.1",0
"6437","chr2",29964001,29964200,200,"*","Distal Intergenic",2,29965560,30031448,65889,1,"20740","ENSMUST00000113719.8",-1360
"6438","chr2",30048001,30050600,2600,"*","Promoter",2,30031546,30048881,17336,2,"71820","ENSMUST00000113711.2",0
"6439","chr2",30061201,30065400,4200,"*","Promoter",2,30061754,30069557,7804,1,"56086","ENSMUST00000149578.7",0
"6440","chr2",30173201,30173400,200,"*","Intron (ENSMUST00000015481.5/13804, intron 2 of 2)",2,30171493,30174069,2577,1,"13804","ENSMUST00000015481.5",1708
"6441","chr2",30250801,30269800,19000,"*","Promoter",2,30266203,30282148,15946,1,"227696","ENSMUST00000154647.7",0
"6442","chr2",30322001,30324400,2400,"*","Exon (ENSMUST00000064447.11/227699, exon 16 of 44)",2,30342940,30344145,1206,1,"227699","ENSMUST00000133421.1",-18540
"6443","chr2",30348601,30355600,7000,"*","Promoter",2,30348068,30355365,7298,2,"227700","ENSMUST00000140801.7",0
"6444","chr2",30436201,30470000,33800,"*","Promoter",2,30438229,30446950,8722,1,"110854","ENSMUST00000125561.6",0
"6445","chr2",30487201,30487800,600,"*","Distal Intergenic",2,30471537,30474219,2683,2,"72500","ENSMUST00000065134.3",-12982
"6446","chr2",30526201,30527200,1000,"*","Distal Intergenic",2,30471537,30474219,2683,2,"72500","ENSMUST00000065134.3",-51982
"6447","chr2",30593201,30615000,21800,"*","Promoter",2,30595040,30608943,13904,1,"78617","ENSMUST00000102853.3",0
"6448","chr2",30643001,30661400,18400,"*","Exon (ENSMUST00000147959.1/665635, exon 2 of 2)",2,30658468,30669908,11441,2,"665635","ENSMUST00000147959.1",8508
"6449","chr2",30677601,30796200,118600,"*","Promoter",2,30721210,30721293,84,1,"100526499","ENSMUST00000175350.1",0
"6450","chr2",30807201,30807400,200,"*","Promoter",2,30807826,30823033,15208,1,"66617","ENSMUST00000041830.9",-426
"6451","chr2",30831601,30887000,55400,"*","Promoter",2,30834972,30881222,46251,1,"20204","ENSMUST00000113592.8",0
"6452","chr2",30900801,30901000,200,"*","Promoter",2,30892282,30901788,9507,2,"64292","ENSMUST00000056046.9",788
"6453","chr2",30913001,30929800,16800,"*","Exon (ENSMUST00000132244.1/ENSMUST00000132244.1, exon 1 of 3)",2,30889471,30903297,13827,2,"64292","ENSMUST00000102852.5",-9704
"6454","chr2",30952001,30952800,800,"*","Promoter",2,30952959,30959015,6057,1,"30934","ENSMUST00000028199.11",-159
"6455","chr2",30984601,30985000,400,"*","Intron (ENSMUST00000102849.10/74270, intron 1 of 24)",2,30982429,31000078,17650,1,"74270","ENSMUST00000142232.1",2172
"6456","chr2",30995801,30996200,400,"*","Promoter",2,30996042,31023582,27541,1,"74270","ENSMUST00000170476.7",0
"6457","chr2",31012201,31013200,1000,"*","Exon (ENSMUST00000102849.10/74270, exon 15 of 25)",2,31019819,31021381,1563,1,"74270","ENSMUST00000127776.1",-6619
"6458","chr2",31025201,31027800,2600,"*","3' UTR",2,31019819,31021381,1563,1,"74270","ENSMUST00000127776.1",5382
"6459","chr2",31041801,31043400,1600,"*","Intron (ENSMUST00000073879.11/14269, intron 9 of 13)",2,31033091,31055444,22354,2,"14269","ENSMUST00000128431.2",12044
"6460","chr2",31061201,31079200,18000,"*","Intron (ENSMUST00000073879.11/14269, intron 6 of 13)",2,31033091,31055444,22354,2,"14269","ENSMUST00000128431.2",-5757
"6461","chr2",31096001,31096600,600,"*","Promoter",2,31026207,31096500,70294,2,"14269","ENSMUST00000113559.9",0
"6462","chr2",31117001,31138600,21600,"*","Promoter",2,31058944,31116312,57369,2,"14269","ENSMUST00000149196.1",-689
"6463","chr2",31255401,31255600,200,"*","Intron (ENSMUST00000000199.7/14299, intron 1 of 7)",2,31246166,31292319,46154,1,"14299","ENSMUST00000150670.1",9235
"6464","chr2",31440601,31456800,16200,"*","Promoter",2,31446735,31460737,14003,1,"665700","ENSMUST00000142448.7",0
"6465","chr2",31468401,31469600,1200,"*","Promoter",2,31470207,31520672,50466,1,"11898","ENSMUST00000102840.4",-607
"6466","chr2",31571801,31572400,600,"*","Promoter",2,31572651,31617526,44876,1,"320267","ENSMUST00000113482.7",-251
"6467","chr2",31747401,31759400,12000,"*","Promoter",2,31759943,31804227,44285,1,"11350","ENSMUST00000028190.12",-543
"6468","chr2",31772801,31773000,200,"*","Intron (ENSMUST00000075759.12/11350, intron 1 of 10)",2,31760173,31779024,18852,1,"11350","ENSMUST00000124089.1",12628
"6469","chr2",31934801,31935000,200,"*","Intron (ENSMUST00000138325.7/23928, intron 23 of 27)",2,31925057,31925695,639,1,"23928","ENSMUST00000135995.1",9744
"6470","chr2",31949601,31949800,200,"*","Promoter",2,31950139,31973442,23304,1,"108897","ENSMUST00000001920.12",-339
"6471","chr2",32164801,32165000,200,"*","Intron (ENSMUST00000036691.13/227723, intron 1 of 29)",2,32151148,32234522,83375,1,"227723","ENSMUST00000069817.14",13653
"6472","chr2",32312401,32329200,16800,"*","Promoter",2,32318265,32318343,79,1,"104795665","ENSMUST00000175024.3",0
"6473","chr2",32339801,32362200,22400,"*","Promoter",2,32308471,32353263,44793,2,"13429","ENSMUST00000113352.8",0
"6474","chr2",32418801,32427800,9000,"*","Promoter",2,32415060,32424005,8946,2,"227731","ENSMUST00000113307.8",0
"6475","chr2",32452401,32461400,9000,"*","Promoter",2,32414490,32451445,36956,2,"227731","ENSMUST00000113310.8",-956
"6476","chr2",32501001,32510800,9800,"*","Distal Intergenic",2,32535332,32569750,34419,1,"98952","ENSMUST00000136816.7",-24532
"6477","chr2",32525801,32558600,32800,"*","Promoter",2,32535332,32569750,34419,1,"98952","ENSMUST00000136816.7",0
"6478","chr2",32590001,32635000,45000,"*","Promoter",2,32621758,32635058,13301,1,"11636","ENSMUST00000113278.8",0
"6479","chr2",32652601,32657000,4400,"*","Promoter",2,32652329,32652414,86,1,"100316776","ENSMUST00000175595.1",272
"6480","chr2",32677401,32682000,4600,"*","3' UTR",2,32683302,32685004,1703,2,"14287","ENSMUST00000142186.1",3004
"6481","chr2",32692401,32695200,2800,"*","Promoter",2,32682609,32694185,11577,2,"14287","ENSMUST00000028148.10",0
"6482","chr2",32714001,32716800,2800,"*","Promoter",2,32707849,32713076,5228,2,"107951","ENSMUST00000123170.7",-925
"6483","chr2",32865001,32901200,36200,"*","Promoter",2,32876114,32925254,49141,1,"227737","ENSMUST00000028135.14",0
"6484","chr2",32912801,32927600,14800,"*","Promoter",2,32914711,32921024,6314,1,"227737","ENSMUST00000154514.7",0
"6485","chr2",32960201,32960800,600,"*","Promoter",2,32954236,32959906,5671,2,"227738","ENSMUST00000147528.7",-295
"6486","chr2",33177801,33185800,8000,"*","Exon (ENSMUST00000139288.1/ENSMUST00000139288.1, exon 1 of 2)",2,33143307,33158170,14864,2,"241308","ENSMUST00000138704.1",-19631
"6487","chr2",33202001,33228200,26200,"*","Promoter",2,33216069,33247717,31649,1,"26360","ENSMUST00000004208.6",0
"6488","chr2",33747801,33762200,14400,"*","Exon (ENSMUST00000041555.9/72543, exon 8 of 10)",2,33805816,33813591,7776,1,"320482","ENSMUST00000156297.1",-43616
"6489","chr2",33783601,33783800,200,"*","Intron (ENSMUST00000041555.9/72543, intron 7 of 9)",2,33805816,33813591,7776,1,"320482","ENSMUST00000156297.1",-22016
"6490","chr2",33886001,33886200,200,"*","Promoter",2,33787168,33886845,99678,2,"72543","ENSMUST00000192765.5",645
"6491","chr2",34800601,34801600,1000,"*","Promoter",2,34777556,34799912,22357,2,"227746","ENSMUST00000145903.7",-689
"6492","chr2",34826601,34827400,800,"*","Promoter",2,34811839,34826311,14473,2,"30050","ENSMUST00000131534.7",-290
"6493","chr2",34871801,34872400,600,"*","Promoter",2,34849734,34870962,21229,2,"66998","ENSMUST00000028225.11",-839
"6494","chr2",34958601,34964400,5800,"*","Promoter",2,34943256,34961585,18330,2,"22029","ENSMUST00000028234.11",0
"6495","chr2",35066601,35067800,1200,"*","Distal Intergenic",2,34983331,35061438,78108,2,"15139","ENSMUST00000028233.6",-5163
"6496","chr2",35214001,35282400,68400,"*","Promoter",2,35256380,35307890,51511,1,"227753","ENSMUST00000201185.3",0
"6497","chr2",35333001,35348400,15400,"*","Promoter",2,35313986,35336976,22991,2,"13830","ENSMUST00000028241.6",0
"6498","chr2",35433201,35515400,82200,"*","Promoter",2,35400179,35461266,61088,2,"14594","ENSMUST00000113002.8",0
"6499","chr2",35538201,35540800,2600,"*","Distal Intergenic",2,35558266,35730994,172729,1,"69601","ENSMUST00000112986.8",-17466
"6500","chr2",35588601,35589800,1200,"*","Intron (ENSMUST00000112986.8/69601, intron 1 of 16)",2,35582840,35730992,148153,1,"69601","ENSMUST00000135741.7",5761
"6501","chr2",35612201,35615000,2800,"*","Intron (ENSMUST00000112986.8/69601, intron 1 of 16)",2,35621981,35730992,109012,1,"69601","ENSMUST00000145698.7",-6981
"6502","chr2",35627801,35633400,5600,"*","Intron (ENSMUST00000112986.8/69601, intron 1 of 16)",2,35622160,35730992,108833,1,"69601","ENSMUST00000112992.8",5641
"6503","chr2",35650201,35740200,90000,"*","Promoter",2,35661350,35708847,47498,1,"69601","ENSMUST00000156465.7",0
"6504","chr2",35760001,35804200,44200,"*","3' UTR",2,35819190,35823385,4196,1,"77665","ENSMUST00000139455.1",-14990
"6505","chr2",35820001,35909600,89600,"*","Promoter",2,35784085,35882002,97918,2,"74410","ENSMUST00000160939.1",0
"6506","chr2",35929201,35930000,800,"*","Intron (ENSMUST00000028248.10/74410, intron 3 of 9)",2,35751947,35940806,188860,2,"74410","ENSMUST00000160906.1",10806
"6507","chr2",35980201,35980600,400,"*","Promoter",2,35902351,35979913,77563,2,"74410","ENSMUST00000127742.7",-288
"6508","chr2",35992801,35996000,3200,"*","Distal Intergenic",2,35902351,35979913,77563,2,"74410","ENSMUST00000127742.7",-12888
"6509","chr2",36083801,36084200,400,"*","3' UTR",2,36083684,36094273,10590,2,"16874","ENSMUST00000136821.8",10073
"6510","chr2",36100201,36104200,4000,"*","Promoter",2,36081953,36104060,22108,2,"16874","ENSMUST00000112961.9",0
"6511","chr2",36137601,36138400,800,"*","Promoter",2,36116079,36136773,20695,2,"67889","ENSMUST00000028251.9",-828
"6512","chr2",36214801,36275400,60600,"*","Promoter",2,36230426,36252272,21847,1,"19224","ENSMUST00000062069.5",0
"6513","chr2",37360801,37361000,200,"*","Distal Intergenic",2,37350074,37359332,9259,2,"67466","ENSMUST00000009174.14",-1469
"6514","chr2",37429801,37430000,200,"*","Promoter",2,37425500,37430919,5420,2,"241322","ENSMUST00000053098.5",919
"6515","chr2",38472201,38472400,200,"*","Distal Intergenic",2,38511643,38594606,82964,1,"59126","ENSMUST00000054234.9",-39243
